Date,Returns,Volatility,Extreme_3sigma,Extreme_2sigma,Extreme_p95
2017-09-22,-0.009779193329277236,0.010433275429706106,False,False,False
2017-09-25,-0.008822003332533579,0.010158260567447248,False,False,False
2017-09-26,0.017203509660051575,0.010285718359993484,False,False,False
2017-09-27,0.007117609062505137,0.010150321358940064,False,False,False
2017-09-28,-0.006159581138957648,0.010176065518353893,False,False,False
2017-09-29,0.005480001679071256,0.009688177669301131,False,False,False
2017-10-02,-0.002011171312671922,0.009686838040352337,False,False,False
2017-10-03,0.004356098326677271,0.009728636749445496,False,False,False
2017-10-04,-0.006473743277151223,0.009242895524777466,False,False,False
2017-10-05,0.012444548990566018,0.009569525351378373,False,False,False
2017-10-06,-0.0005789263706887926,0.009546591332542173,False,False,False
2017-10-09,0.0034770438449451824,0.009542988455587847,False,False,False
2017-10-10,0.00038508103168832797,0.00932365206384155,False,False,False
2017-10-11,0.0041693548843815265,0.009186538068520943,False,False,False
2017-10-12,-0.003513291785010475,0.009163575870630793,False,False,False
2017-10-13,0.00634632622160991,0.0092223277147363,False,False,False
2017-10-16,0.018408781067190905,0.009905674928048202,False,False,False
2017-10-17,0.0036904180133789932,0.009706374045325702,False,False,False
2017-10-18,-0.0044247894265224685,0.00973503600187624,False,False,False
2017-10-19,-0.02366054713252541,0.010608204968966393,False,True,False
2017-10-20,0.0017310479123553435,0.010217808310200001,False,False,False
2017-10-23,-0.0005117107535852483,0.009599273719038718,False,False,False
2017-10-24,0.0059548346727711365,0.009666876081265765,False,False,False
2017-10-25,-0.00439192634153962,0.00960789016718696,False,False,False
2017-10-26,0.006393757107422404,0.009569937830509585,False,False,False
2017-10-27,0.035829924644182665,0.011481083236383508,True,True,False
2017-10-30,0.022508068976498485,0.012032478332938178,False,False,False
2017-10-31,0.0139154258185068,0.0122325707030287,False,False,False
2017-11-01,-0.012718596179500774,0.01203769711515931,False,False,False
2017-11-02,0.007309914667366968,0.011489035522668516,False,False,False
2017-11-03,0.02611381310094485,0.011958463083790165,False,True,False
2017-11-06,0.010145009762463797,0.011739127170711365,False,False,False
2017-11-07,0.0032136451378776965,0.01151128754830578,False,False,False
2017-11-08,0.008180210741302263,0.01152129820515575,False,False,False
2017-11-09,-0.00204239604117995,0.011413713967008288,False,False,False
2017-11-10,-0.0033096178692723077,0.011504327593557096,False,False,False
2017-11-13,-0.004007334261150741,0.011548164298654583,False,False,False
2017-11-14,-0.015117553203832457,0.012079853525086691,False,False,False
2017-11-15,-0.01319034642829131,0.01233351395515938,False,False,False
2017-11-16,0.01194683284293574,0.012321291562505153,False,False,False
2017-11-17,-0.005552272633767119,0.012409928044543016,False,False,False
2017-11-20,-0.0009988660244186764,0.012433895159940422,False,False,False
2017-11-21,0.018590259507869744,0.012737697658457657,False,False,False
2017-11-22,0.010511780289919281,0.012798241990696888,False,False,False
2017-11-24,5.6884081066632675e-05,0.01274330009422811,False,False,False
2017-11-27,-0.005028788207128043,0.012840880702345724,False,False,False
2017-11-28,-0.005859426678407109,0.012642032448287351,False,False,False
2017-11-29,-0.02074312452174132,0.013352612634143897,False,False,False
2017-11-30,0.01398395137576336,0.013468329180082061,False,False,False
2017-12-01,-0.0046551671980504805,0.012607981058081655,False,False,False
2017-12-04,-0.007307997062269589,0.012753325364118537,False,False,False
2017-12-05,-0.0009419285389379306,0.012757621186061264,False,False,False
2017-12-06,-0.0037140389655182515,0.012801401414094048,False,False,False
2017-12-07,0.0018344507595742243,0.012733802823291401,False,False,False
2017-12-08,0.0002951449310366616,0.0127238700163647,False,False,False
2017-12-11,0.01948401422670587,0.011549451038612817,False,False,False
2017-12-12,-0.005617536655156186,0.010962040594568288,False,False,False
2017-12-13,0.0033198921533481585,0.01070454148951757,False,False,False
2017-12-14,-0.00029037430124945196,0.010399215848495276,False,False,False
2017-12-15,0.010161517206435766,0.010469591295188747,False,False,False
2017-12-18,0.014082663302608323,0.009688196853127013,False,False,False
2017-12-19,-0.010656486809514365,0.009748966279536673,False,False,False
2017-12-20,-0.0010882511732591693,0.00973505702407074,False,False,False
2017-12-21,0.0037853283591839926,0.009641539582527725,False,False,False
2017-12-22,0.0,0.009634332534268415,False,False,False
2017-12-26,-0.025370031901890244,0.010680653812873657,False,True,False
2017-12-27,0.0001759993997751952,0.010663769277004732,False,False,False
2017-12-28,0.0028133931584528593,0.010318751759688627,False,False,False
2017-12-29,-0.01081354370482479,0.010222654569915923,False,False,False
2018-01-02,0.017904461245225267,0.010514820762189198,False,False,False
2018-01-03,-0.00017398891327835564,0.010457668984336733,False,False,False
2018-01-04,0.004645084718891912,0.010481296510321246,False,False,False
2018-01-05,0.011385287209214612,0.010132700836711717,False,False,False
2018-01-08,-0.003714211604532003,0.009975106530857324,False,False,False
2018-01-09,-0.00011500695676736061,0.00997508155578517,False,False,False
2018-01-10,-0.00022919974260282583,0.009931265833550511,False,False,False
2018-01-11,0.005680087724170058,0.009916509324181406,False,False,False
2018-01-12,0.010326381298272791,0.00922274136375495,False,False,False
2018-01-16,-0.005081904571903717,0.008987168411325712,False,False,False
2018-01-17,0.016515914559700473,0.009361696424724593,False,False,False
2018-01-18,0.000893472117699412,0.00921185419902177,False,False,False
2018-01-19,-0.004462918915285274,0.009270891616243278,False,False,False
2018-01-22,-0.008180895083347073,0.009396402850782271,False,False,False
2018-01-23,0.00022565009705899364,0.00939951230624146,False,False,False
2018-01-24,-0.015928292596717575,0.00992500818268324,False,False,False
2018-01-25,-0.01785126270569215,0.009866540242489888,False,False,False
2018-01-26,0.002337602154436791,0.009824265944656145,False,False,False
2018-01-29,-0.02069845234652712,0.010500606337183081,False,False,False
2018-01-30,-0.005894060691756908,0.01054116096279397,False,False,False
2018-01-31,0.0027548575863172164,0.010356390662409348,False,False,False
2018-02-01,0.002090504076123878,0.00996939871602683,False,False,False
2018-02-02,-0.04338999036216884,0.012469776820525259,True,True,True
2018-02-05,-0.024984736090854165,0.013109107206031935,False,False,False
2018-02-06,0.04179227084547743,0.015463720710240002,False,True,True
2018-02-07,-0.021407492107456516,0.015845767049096793,False,False,False
2018-02-08,-0.027516323722730385,0.01595491282701455,False,False,False
2018-02-09,0.012231430877815752,0.01618855226098254,False,False,False
2018-02-12,0.04027880389805194,0.017969916135851097,False,True,True
2018-02-13,0.010017428071902978,0.01799524542510912,False,False,False
2018-02-14,0.018437571198065772,0.018014488467773964,False,False,False
2018-02-15,0.033578134870918985,0.019069436731097383,False,False,False
2018-02-16,-0.0032373052682036496,0.019064056621950487,False,False,False
2018-02-20,-0.003363634609257371,0.018955395018404035,False,False,False
2018-02-21,-0.0045386551782408135,0.018961117608627086,False,False,False
2018-02-22,0.008359011024278828,0.019027342241001013,False,False,False
2018-02-23,0.017391224042928366,0.019291475099622847,False,False,False
2018-02-26,0.019772199243053512,0.019590059820909764,False,False,False
2018-02-27,-0.0032407189986132234,0.019524195073235894,False,False,False
2018-02-28,-0.0015134998113920384,0.019499471092937204,False,False,False
2018-03-01,-0.017516103367880898,0.019536457314272303,False,False,False
2018-03-02,0.00691426830880193,0.019581629961533897,False,False,False
2018-03-05,0.003461796677960427,0.01957630959726886,False,False,False
2018-03-06,-0.0008483804851758814,0.01951616406233566,False,False,False
2018-03-07,-0.009282901377304253,0.01959375036923423,False,False,False
2018-03-08,0.010912249545454777,0.019456495066357445,False,False,False
2018-03-09,0.017180823486268926,0.019347290490509386,False,False,False
2018-03-12,0.00966805067969978,0.01939789145484807,False,False,False
2018-03-13,-0.009630109497087869,0.01904853794387765,False,False,False
2018-03-14,-0.008501532216523389,0.01909459963745237,False,False,False
2018-03-15,0.0011766043682570615,0.01909612993573726,False,False,False
2018-03-16,-0.0035262092000331036,0.019127551547202512,False,False,False
2018-03-19,-0.015279087576749228,0.017425459361646335,False,False,False
2018-03-20,-0.00034222060013755495,0.01661157537919621,False,False,False
2018-03-21,-0.022654928462328305,0.015704495448407275,False,False,False
2018-03-22,-0.014129421592433467,0.01538500288246479,False,False,False
2018-03-23,-0.023156992817105038,0.015113411407730737,False,False,False
2018-03-26,0.04747209622068049,0.017145851792116723,False,True,True
2018-03-27,-0.02564108340959559,0.01647577652134718,False,False,False
2018-03-28,-0.01104909935249454,0.016538677760169953,False,False,False
2018-03-29,0.007808747728106136,0.016253944013002432,False,False,False
2018-04-02,-0.006556250754440662,0.015017272770876569,False,False,False
2018-04-03,0.010259148432907095,0.015153499743251505,False,False,False
2018-04-04,0.019122259296065147,0.015566646184984927,False,False,False
2018-04-05,0.006934486356662717,0.015590441480216191,False,False,False
2018-04-06,-0.025578520120441817,0.016215658036926338,False,False,False
2018-04-09,0.009917690225127895,0.01598423027916744,False,False,False
2018-04-10,0.018817964182948232,0.015942512012959854,False,False,False
2018-04-11,-0.004675301022533551,0.015951737649700728,False,False,False
2018-04-12,0.009858511880733722,0.01607395777482052,False,False,False
2018-04-13,0.0033880833588910697,0.015766812409470254,False,False,False
2018-04-16,0.006238373063529146,0.015757172152134177,False,False,False
2018-04-17,0.01376422767313823,0.015945337942552366,False,False,False
2018-04-18,-0.002244535997656727,0.01595111004027092,False,False,False
2018-04-19,-0.028339887985100343,0.01670909303549268,False,False,False
2018-04-20,-0.04097246017963552,0.018133756840783437,False,True,True
2018-04-23,-0.0028960312583777847,0.017767391987048926,False,False,False
2018-04-24,-0.013919117484367582,0.0177234291216211,False,False,False
2018-04-25,0.004356930193563535,0.01773997011806059,False,False,False
2018-04-26,0.0034832317033179905,0.017747020113372296,False,False,False
2018-04-27,-0.011569613073002971,0.017805667796187544,False,False,False
2018-04-30,0.018112133086671145,0.01821864352027737,False,False,False
2018-05-01,0.023236171819692286,0.01862613158539172,False,False,False
2018-05-02,0.04417476240580753,0.020374217799654475,False,True,True
2018-05-03,0.0018122637169377676,0.019901582506111903,False,False,False
2018-05-04,0.03923375332704038,0.020840571714028925,False,False,True
2018-05-07,0.00723474659329626,0.020253300649415374,False,False,False
2018-05-08,0.004807036461421443,0.01852390260630168,False,False,False
2018-05-09,0.007040994010481638,0.017748274811269393,False,False,False
2018-05-10,0.01430389600788251,0.017623616630369415,False,False,False
2018-05-11,-0.003803234819447554,0.01767750622795865,False,False,False
2018-05-14,-0.0023333438078335655,0.017605695402034424,False,False,False
2018-05-15,-0.009088169908060939,0.017734726678249893,False,False,False
2018-05-16,0.009332483882372733,0.017529678495012004,False,False,False
2018-05-17,-0.006323631439214661,0.01760327485012318,False,False,False
2018-05-18,-0.003636610509137217,0.01681696171105376,False,False,False
2018-05-21,0.007085002286285391,0.016788448442017528,False,False,False
2018-05-22,-0.0025050510137738513,0.016569680312483157,False,False,False
2018-05-23,0.006411628516066248,0.01651988051957085,False,False,False
2018-05-24,-0.0011149038884676887,0.01648900710819957,False,False,False
2018-05-25,0.0022854629064918974,0.016488977487249003,False,False,False
2018-05-29,-0.0036056920365211687,0.016516235007443446,False,False,False
2018-05-30,-0.0021288780664329154,0.016396173479477243,False,False,False
2018-05-31,-0.0033600524522162667,0.01640726965530763,False,False,False
2018-06-01,0.018033879627031846,0.015624862224483518,False,False,False
2018-06-04,0.008357933891601999,0.013194765078858521,False,False,False
2018-06-05,0.0077153007204848745,0.013114995570482391,False,False,False
2018-06-06,0.0034660529593402156,0.012603555614151296,False,False,False
2018-06-07,-0.0026810552136916632,0.012700970282262788,False,False,False
2018-06-08,-0.009097340269259457,0.012984596530105643,False,False,False
2018-06-11,-0.0024517817597520253,0.012677255497644287,False,False,False
2018-06-12,0.005490856011941103,0.01245811613785596,False,False,False
2018-06-13,-0.008217402852856659,0.012214532117770288,False,False,False
2018-06-14,0.0005244687382168767,0.00961310630101821,False,False,False
2018-06-15,-0.010272471469598976,0.009902999329544969,False,False,False
2018-06-18,-0.0005293778314753306,0.007045979364201202,False,False,False
2018-06-19,-0.01615996799635877,0.007607946940493882,False,True,False
2018-06-20,0.004362039958484942,0.007599187567687233,False,False,False
2018-06-21,-0.005576304798264431,0.007558662522083927,False,False,False
2018-06-22,-0.0029117493747427003,0.00705772867163351,False,False,False
2018-06-25,-0.01487129899050399,0.0074979739958839905,False,False,False
2018-06-26,0.01240628108760844,0.007888908631165197,False,False,False
2018-06-27,-0.001464092743018064,0.007728385931573299,False,False,False
2018-06-28,0.007276352269830477,0.007647970243316302,False,False,False
2018-06-29,-0.002102408472829831,0.007574655628378122,False,False,False
2018-07-02,0.011182662210226013,0.007829107806867873,False,False,False
2018-07-03,-0.017416491850097415,0.008345433473168956,False,True,False
2018-07-05,0.008046941402413799,0.008484958523915072,False,False,False
2018-07-06,0.01386169374129187,0.008791063855359202,False,False,False
2018-07-09,0.01388512862168323,0.009146709240192532,False,False,False
2018-07-10,-0.0012065543724224526,0.009145006020794122,False,False,False
2018-07-11,-0.012976215443116668,0.009440105107923126,False,False,False
2018-07-12,0.01676585083288029,0.009909102560781844,False,False,False
2018-07-13,0.001570603618969768,0.009880815205400371,False,False,False
2018-07-16,-0.002195025257011207,0.009342103789911032,False,False,False
2018-07-17,0.002828202378594824,0.00922862807548359,False,False,False
2018-07-18,-0.005484124876146024,0.009161283887191151,False,False,False
2018-07-19,0.007773075182327949,0.009258244996950516,False,False,False
2018-07-20,-0.002293083033181764,0.009255105565182851,False,False,False
2018-07-23,0.0008879560405914422,0.009106485640648292,False,False,False
2018-07-24,0.007254302380325761,0.009187534555118363,False,False,False
2018-07-25,0.009430169824313106,0.009291138813624934,False,False,False
2018-07-26,-0.003131360667207872,0.009172625067776548,False,False,False
2018-07-27,-0.016631452152469972,0.009700260651080343,False,False,False
2018-07-30,-0.005602631262037638,0.009564980318559936,False,False,False
2018-07-31,0.002000914052622038,0.009569184250073361,False,False,False
2018-08-01,0.05891028256268793,0.013932525998355014,True,True,True
2018-08-02,0.02923059285137075,0.014743676089005623,False,False,False
2018-08-03,0.0028932563078101214,0.014641685458022701,False,False,False
2018-08-06,0.005192526167480338,0.014585745476835634,False,False,False
2018-08-07,-0.009374943667716074,0.014370857405864941,False,False,False
2018-08-08,0.0006760318679153166,0.014304483139263089,False,False,False
2018-08-09,0.007864710825428611,0.014283145893048412,False,False,False
2018-08-10,-0.0029785328848150883,0.014332182678356157,False,False,False
2018-08-13,0.006457053772100485,0.014292435014929456,False,False,False
2018-08-14,0.004212963953473148,0.014232334661623453,False,False,False
2018-08-15,0.0023363805613072497,0.013651729432121212,False,False,False
2018-08-16,0.014649783689150375,0.013760782333930108,False,False,False
2018-08-17,0.019969901622300057,0.013942046868444153,False,False,False
2018-08-20,-0.009743493951998916,0.01409505562251506,False,False,False
2018-08-21,-0.0019493368368820319,0.014105727737243012,False,False,False
2018-08-22,4.665506142886855e-05,0.013752167014477908,False,False,False
2018-08-23,0.0020458344939529027,0.013568897854234848,False,False,False
2018-08-24,0.0031092680518531868,0.01356141182495964,False,False,False
2018-08-27,0.008234441340284837,0.013523339354144955,False,False,False
2018-08-28,0.008075711761335924,0.013533201450355144,False,False,False
2018-08-29,0.014929656335492147,0.013511360647340046,False,False,False
2018-08-30,0.00919358560237038,0.013522149307567236,False,False,False
2018-08-31,0.011553998097361573,0.013482180202361615,False,False,False
2018-09-04,0.003207112917187338,0.013458536317515226,False,False,False
2018-09-05,-0.006525027818025997,0.013650443105845565,False,False,False
2018-09-06,-0.016617395175908323,0.014215730921960965,False,False,False
2018-09-07,-0.008068014100065524,0.01433804888254371,False,False,False
2018-09-10,-0.013420830941371364,0.014185460958880907,False,False,False
2018-09-11,0.02528271880927835,0.014529763785575744,False,False,False
2018-09-12,-0.012418910695926266,0.014890830519908107,False,False,False
2018-09-13,0.02415546108547506,0.011547325869157877,False,True,False
2018-09-14,-0.01135127733736796,0.010854957848898011,False,False,False
2018-09-17,-0.026626148109254233,0.012104815783408378,False,True,False
2018-09-18,0.0016522172890371944,0.012087213900500795,False,False,False
2018-09-19,0.0005957031693371029,0.011910270324919564,False,False,False
2018-09-20,0.007601921669152967,0.011951743113751615,False,False,False
2018-09-21,-0.010771482846641645,0.012129222833852241,False,False,False
2018-09-24,0.014380179970883589,0.0123177636298261,False,False,False
2018-09-25,0.006341027160908341,0.012316379535452528,False,False,False
2018-09-26,-0.00796632112206852,0.012445610871896497,False,False,False
2018-09-27,0.020552009039104258,0.012911822517120548,False,False,False
2018-09-28,0.003511845229066335,0.012704040630249767,False,False,False
2018-10-01,0.006733233999751009,0.012279971676425068,False,False,False
2018-10-02,0.0088885717307432,0.012161005929977185,False,False,False
2018-10-03,0.012168480865582643,0.012269741098660122,False,False,False
2018-10-04,-0.01758070798161282,0.012807345124600297,False,False,False
2018-10-05,-0.016228995358571474,0.01323401125126026,False,False,False
2018-10-08,-0.002318395045130983,0.013247211370766657,False,False,False
2018-10-09,0.013853457553044013,0.013388502102829254,False,False,False
2018-10-10,-0.046326051015787684,0.01590457311249045,False,True,True
2018-10-11,-0.008827858012138146,0.015705839900865767,False,False,False
2018-10-12,0.03571934916635544,0.017003025074665296,False,True,False
2018-10-15,-0.0213855953529678,0.01727289079648151,False,False,False
2018-10-16,0.022036820306363447,0.017780468199456723,False,False,False
2018-10-17,-0.004321322748304768,0.017760393302343216,False,False,False
2018-10-18,-0.023373748622666612,0.018010379285906337,False,False,False
2018-10-19,0.015230359811393424,0.01819278907203372,False,False,False
2018-10-22,0.006109925344627287,0.018050059067736164,False,False,False
2018-10-23,0.009426710067158117,0.017524162071846924,False,False,False
2018-10-24,-0.034301609740382766,0.018487100501259922,False,False,False
2018-10-25,0.02189766663405468,0.01838654892398852,False,False,False
2018-10-26,-0.015923603165255096,0.01849546078198888,False,False,False
2018-10-29,-0.018770091039551406,0.018172552118078705,False,False,False
2018-10-30,0.004994434848504703,0.018197780729515074,False,False,False
2018-10-31,0.026066467565541762,0.018838473819147335,False,False,False
2018-11-01,0.015352283987763338,0.018995302313385316,False,False,False
2018-11-02,-0.06633052624766334,0.022514992580104014,False,True,True
2018-11-05,-0.028388555692643203,0.022836602907261135,False,False,False
2018-11-06,0.010813991851518434,0.02291262846703101,False,False,False
2018-11-07,0.03032843474801128,0.023659236802882854,False,False,False
2018-11-08,-0.0034889982927420737,0.023296298512815384,False,False,False
2018-11-09,-0.019281578099777708,0.02347634534583446,False,False,False
2018-11-12,-0.0503740714891282,0.024937466014600212,False,True,True
2018-11-13,-0.009991283120800998,0.024817755448598183,False,False,False
2018-11-14,-0.028247557002801127,0.02492564580142345,False,False,False
2018-11-15,0.024679230014790443,0.025482579802010005,False,False,False
2018-11-16,0.011075279733201215,0.025569152857475394,False,False,False
2018-11-19,-0.039631864071069,0.026356355450444215,False,False,True
2018-11-20,-0.047777940512666484,0.02716812714711487,False,False,True
2018-11-21,-0.001130095093675898,0.0261917792505468,False,False,False
2018-11-23,-0.02539876319111567,0.026421515498721005,False,False,False
2018-11-26,0.013523255732127426,0.02548356052839935,False,False,False
2018-11-27,-0.0021756770798712077,0.0253650643953469,False,False,False
2018-11-28,0.038452555020415335,0.026175237026917313,False,False,True
2018-11-29,-0.007681926715745524,0.0261733792728232,False,False,False
2018-11-30,-0.0054024598813670055,0.02597825707654395,False,False,False
2018-12-03,0.034942200284011626,0.026767844374669343,False,False,False
2018-12-04,-0.04398864518973611,0.027586773186766958,False,False,True
2018-12-06,-0.01114956630963293,0.027422381239494104,False,False,False
2018-12-07,-0.03565666679114887,0.027468994808012924,False,False,False
2018-12-10,0.0065875275248317156,0.0270405232640427,False,False,False
2018-12-11,-0.005719220179707607,0.02700329364603166,False,False,False
2018-12-12,0.002787030981101335,0.02698791516291667,False,False,False
2018-12-13,0.010940433935862526,0.02710119650063837,False,False,False
2018-12-14,-0.031997580887216936,0.026738406255658015,False,False,False
2018-12-17,-0.009306253104820139,0.026346131257527227,False,False,False
2018-12-18,0.012992249526030397,0.02436574209733662,False,False,False
2018-12-19,-0.031191781592669665,0.024455846645561843,False,False,False
2018-12-20,-0.025234486142334145,0.024431798822207963,False,False,False
2018-12-21,-0.03889517020816269,0.02392291688702294,False,False,True
2018-12-24,-0.025874459508039016,0.024042560719979452,False,False,False
2018-12-26,0.07042153165096554,0.028233338077881826,False,True,True
2018-12-27,-0.006489793632281637,0.027094688121580255,False,False,False
2018-12-28,0.000512421004481789,0.027121012201182626,False,False,False
2018-12-31,0.009665272506999001,0.02695717921384564,False,False,False
2019-01-02,0.0011410713856292443,0.026392028876152995,False,False,False
2019-01-03,-0.09960727916743084,0.031211061040255592,True,True,True
2019-01-04,0.04268935123726658,0.03209897995557057,False,False,True
2019-01-07,-0.0022261966359090612,0.031167425376154138,False,False,False
2019-01-08,0.01906344715646502,0.031481141571732096,False,False,False
2019-01-09,0.016981647669653377,0.03147623700284135,False,False,False
2019-01-10,0.0031961698062337174,0.03134099446745291,False,False,False
2019-01-11,-0.00981777235325132,0.0313588865618363,False,False,False
2019-01-14,-0.015037379419921337,0.030367133836744192,False,False,False
2019-01-15,0.020466990208184654,0.030738897511399608,False,False,False
2019-01-16,0.012216464563346463,0.030895699126431,False,False,False
2019-01-17,0.005937824770060995,0.030069650706612976,False,False,False
2019-01-18,0.006159359726153779,0.029222076837409707,False,False,False
2019-01-22,-0.02244609931468089,0.029395672017428938,False,False,False
2019-01-23,0.004044202023969268,0.02880559597897507,False,False,False
2019-01-24,-0.007926228300165539,0.028767801490908615,False,False,False
2019-01-25,0.033137059920339995,0.029510248442817185,False,False,False
2019-01-28,-0.009254769121709638,0.029527736722481258,False,False,False
2019-01-29,-0.010364667979517739,0.029457134278106884,False,False,False
2019-01-30,0.06833488276820243,0.03165353710481001,False,True,True
2019-01-31,0.007200890813397809,0.03162167897187308,False,False,False
2019-02-01,0.000480837378485921,0.0315403700191063,False,False,False
2019-02-04,0.028404735643517087,0.031346723470081446,False,False,False
2019-02-05,0.01711004791321935,0.03100337659100901,False,False,False
2019-02-06,0.000344211268531458,0.029941981403468217,False,False,False
2019-02-07,-0.01893937993132,0.02971908165311004,False,False,False
2019-02-08,0.001175001508511242,0.027075498640279468,False,False,False
2019-02-11,-0.005751275428486413,0.027066714335874337,False,False,False
2019-02-12,0.008617399201976239,0.02707910367368251,False,False,False
2019-02-13,-0.004154583197785944,0.027088150956159286,False,False,False
2019-02-14,0.003643278550962803,0.027085957086700852,False,False,False
2019-02-15,-0.0022249407325000137,0.018969012310134457,False,False,False
2019-02-19,0.002992674506821169,0.01768942643349863,False,False,False
2019-02-20,0.006435286879103996,0.01763725711573253,False,False,False
2019-02-21,-0.005638505025812757,0.017550596485476293,False,False,False
2019-02-22,0.011165712221640645,0.017439864893877745,False,False,False
2019-02-25,0.007284410207398784,0.01744677677781102,False,False,False
2019-02-26,0.0005740371717370962,0.01725578204218603,False,False,False
2019-02-27,0.00309760074420673,0.01684976977056991,False,False,False
2019-02-28,-0.009835950678194538,0.01682392174920224,False,False,False
2019-03-01,0.010511090688935187,0.01679944251558684,False,False,False
2019-03-04,0.0050295051977460314,0.016797276533326296,False,False,False
2019-03-05,-0.0018198330118354145,0.01683007247278897,False,False,False
2019-03-06,-0.0057538441496071124,0.016187881185386784,False,False,False
2019-03-07,-0.011574742654501535,0.01645524194344698,False,False,False
2019-03-08,0.0023767948339386002,0.016302904693405233,False,False,False
2019-03-11,0.034642414967895885,0.01639638873589463,False,True,False
2019-03-12,0.011235177266456953,0.016230874917635862,False,False,False
2019-03-13,0.004422111384370986,0.015965736428669643,False,False,False
2019-03-14,0.011116485115594266,0.010800950444608203,False,False,False
2019-03-15,0.013008184372101717,0.01091655752518626,False,False,False
2019-03-18,0.01020874763425228,0.010954906325487975,False,False,False
2019-03-19,-0.00792472368124153,0.010173590569200771,False,False,False
2019-03-20,0.008738547737378921,0.00988524457775623,False,False,False
2019-03-21,0.036830199832420085,0.011661760875259077,True,True,True
2019-03-22,-0.02070839715714723,0.01178547944200016,False,False,False
2019-03-25,-0.012091165275110005,0.01213585242619874,False,False,False
2019-03-26,-0.010331522227314704,0.012283920954588856,False,False,False
2019-03-27,0.008993975938799581,0.012289702346757298,False,False,False
2019-03-28,0.0013267058457946401,0.012214931889584925,False,False,False
2019-03-29,0.006517376358050164,0.012227161980118844,False,False,False
2019-04-01,0.006791396537692673,0.012189288362614594,False,False,False
2019-04-02,0.014536708936625287,0.01234026349455613,False,False,False
2019-04-03,0.006855158117760718,0.012343000127519228,False,False,False
2019-04-04,0.0017403414979499932,0.012210532275063314,False,False,False
2019-04-05,0.006694096144292061,0.012154347482624263,False,False,False
2019-04-08,0.015736132778859435,0.012319940606200803,False,False,False
2019-04-09,-0.002998536117928219,0.012378306855282835,False,False,False
2019-04-10,0.005614144115963171,0.012376448450515717,False,False,False
2019-04-11,-0.008324182229336174,0.012318320118727117,False,False,False
2019-04-12,-0.0004023139326975178,0.012302332104550222,False,False,False
2019-04-15,0.0018102975443154978,0.01231023343276607,False,False,False
2019-04-16,0.00010041706326524569,0.012282587634930455,False,False,False
2019-04-17,0.019473184006193467,0.012432738092355735,False,False,False
2019-04-18,0.0035938297851354495,0.012031194239080988,False,False,False
2019-04-22,0.003286394240217261,0.012023797729538335,False,False,False
2019-04-23,0.014423331565790676,0.010854364891906502,False,False,False
2019-04-24,-0.001542171148906979,0.010852319328669402,False,False,False
2019-04-25,-0.009075329269902621,0.011135324135560261,False,False,False
2019-04-26,-0.004774254355341623,0.011169583917898112,False,False,False
2019-04-29,0.0015176827174083751,0.011032133691196155,False,False,False
2019-04-30,-0.01925623457444614,0.011681051313122554,False,False,False
2019-05-01,0.049085475663946276,0.014311781912161908,True,True,True
2019-05-02,-0.006507554049736908,0.01441314324026194,False,False,False
2019-05-03,0.012431390743477433,0.013104111967159129,False,False,False
2019-05-06,-0.015442840510776934,0.012810106173095581,False,False,False
2019-05-07,-0.026957112656488147,0.0136722326866456,False,False,False
2019-05-08,0.00019724038959711976,0.013465136335357706,False,False,False
2019-05-09,-0.010744097259431373,0.013635626453342257,False,False,False
2019-05-10,-0.013853722133086555,0.013946894281297584,False,False,False
2019-05-13,-0.058119151061625574,0.01767013800379287,True,True,True
2019-05-14,0.01583032561744946,0.01787411445200381,False,False,False
2019-05-15,0.011978919662251286,0.017807525362480283,False,False,False
2019-05-16,-0.004399880817156476,0.01777110172470172,False,False,False
2019-05-17,-0.005681678752070152,0.017788626931183417,False,False,False
2019-05-20,-0.03126996339558108,0.018564891058406814,False,False,False
2019-05-21,0.01917090705227298,0.018689128029335027,False,False,False
2019-05-22,-0.020471451257367712,0.018990259886622597,False,False,False
2019-05-23,-0.017069666528437333,0.019102762045301164,False,False,False
2019-05-24,-0.003840399390689031,0.019080162115566658,False,False,False
2019-05-28,-0.004134750306421298,0.019073343770298408,False,False,False
2019-05-29,-0.004769239511206003,0.019049877420243312,False,False,False
2019-05-30,0.00518667903448633,0.01910613494589755,False,False,False
2019-05-31,-0.018115638287102276,0.01878482858357347,False,False,False
2019-06-03,-0.010110258542450068,0.01874417531075504,False,False,False
2019-06-04,0.03658377301729887,0.020188155726686457,False,False,False
2019-06-05,0.016143437045623044,0.02024462176546183,False,False,False
2019-06-06,0.014681823559003382,0.020525458894127064,False,False,False
2019-06-07,0.026617159808892232,0.021207825959551188,False,False,False
2019-06-10,0.012779275727692108,0.02137592469114335,False,False,False
2019-06-11,0.011579611405022394,0.021505367354765662,False,False,False
2019-06-12,-0.0031827028147642933,0.021240730573368137,False,False,False
2019-06-13,-0.00020599383227726253,0.01904616769043565,False,False,False
2019-06-14,-0.007262187571949186,0.01905229084654197,False,False,False
2019-06-17,0.005966403328961034,0.0189146386727955,False,False,False
2019-06-18,0.023518655817312384,0.01933744441015798,False,False,False
2019-06-19,-0.0029225926141148717,0.018727431590459854,False,False,False
2019-06-20,0.008035507903028094,0.01879250147400286,False,False,False
2019-06-21,-0.003409530810427719,0.01869900664974195,False,False,False
2019-06-24,-0.0010058665045495907,0.01851761118234595,False,False,False
